theta channel 57,theta channel 59,theta channel 50,bin 3 channel 11,medfreq channel 43,gamma channel 43,bin 4 channel 20,bin 6 channel 11,meanfreq channel 23,bin 4 channel 49,maxfreq channel 24,bin 3 channel 9,bin 7 channel 20,maxfreq channel 43,bin 6 channel 20,theta channel 52,maxfreq channel 23,gamma channel 23,bin 7 channel 49,delta channel 43,delta channel 51,bin 2 channel 11,bin 3 channel 49,medfreq channel 23,theta channel 58,medfreq channel 56,bin 4 channel 9,gamma channel 54,medfreq channel 33,medfreq channel 59,medfreq channel 54,bin 7 channel 9,bin 4 channel 11,meanfreq channel 33,mid range beta channel 7,meanfreq channel 59,bin 6 channel 9,high range beta channel 43,maxfreq channel 54,maxfreq channel 51,bin 5 channel 25,medfreq channel 47,gamma channel 33,bin 6 channel 18,bin 8 channel 20,var channel 43,bin 7 channel 11,high range beta channel 47,meanfreq channel 56,gamma channel 36
0.0255707603864532,0.1495179936919455,0.1019899796198541,493.0,6.0,0.0157965881079865,909.0,1138.0,42.549740718022505,384.0,3.0,385.0,697.0,3.0,1071.0,0.3290935324752968,45.6,0.7097120322516326,1169.0,0.7242111572521378,0.2793136901464297,117.0,84.0,42.2,0.0085439789831458,28.6,867.0,0.2695169580040488,38.400000000000006,24.0,28.0,793.0,1093.0,41.414619367229726,0.0464017937751179,28.89755917479021,1171.0,0.0193716602805057,11.2,11.2,1277.0,23.4,0.5479047620501389,1268.0,352.0,10.358206897976892,576.0,0.0880960133965947,32.49384417961978,0.0551630328122156
0.0019464566175506,0.0387544679975171,0.0238397928214357,127.0,5.0,0.0002222133892935,1307.0,1432.0,19.74786517149709,308.0,0.4,312.0,271.0,10.6,788.0,0.1251587192106705,0.6000000000000001,0.015697585457954,1449.0,0.5493531061051141,0.347380665153379,8.0,95.0,9.2,0.0013832481057329,10.2,942.0,0.0025049317280219,1.0,10.2,7.4,516.0,449.0,12.849980530675785,0.0224252007446896,25.06994384776381,1235.0,0.0005584069159144,1.6,50.0,1000.0,1.6,0.0042783687679214,981.0,106.0,11.387744918937774,1184.0,0.0004851991521843,17.74473706301901,0.0009902110477895
0.1990706846053992,0.0614200697421769,0.0813035624882333,469.0,9.8,0.0009235471408505,703.0,1089.0,15.744499310751124,87.0,11.4,644.0,1013.0,11.4,1270.0,0.006813195997263,12.4,0.0023219787785251,2064.0,0.0701169301215565,0.0205333306913605,174.0,24.0,12.4,0.006620345039726,11.0,1097.0,0.0001386155279868,11.4,11.2,11.4,423.0,940.0,16.105502440504008,0.0860242723112569,15.558708301222334,1012.0,0.002873541681824,11.2,11.2,1211.0,11.4,0.0024085260231581,1113.0,469.0,36.92731395697351,655.0,0.0009693661873896,13.14661848936499,0.0011536882468549
0.055661593679366,0.045595292039698,0.0716780743579512,284.0,5.0,0.0087223448285222,930.0,1252.0,16.903138187757403,648.0,2.8000000000000003,310.0,610.0,1.8,884.0,0.1213179912807105,1.6,0.0101821609883096,980.0,0.7372271749695232,0.3940300341682534,91.0,279.0,2.4000000000000004,0.0544932907146871,33.0,787.0,0.0564269541371061,9.6,27.4,13.0,708.0,801.0,22.174487581187392,0.0074206996476247,30.13997938786151,1479.0,0.0022630888755498,1.4,50.0,957.0,13.8,0.0422018313671502,1483.0,361.0,3.796170158124972,763.0,0.0242300072144181,33.529943832697185,0.0046885140857626
0.0435185027099188,0.0941809991972129,0.0797057753545265,289.0,10.2,0.0063268021658842,779.0,1233.0,33.58511356916337,777.0,1.0,597.0,826.0,1.4,1225.0,0.025664313088372,2.0,0.3126404000356443,785.0,0.4529766819689833,0.7546028668553989,48.0,317.0,32.2,0.0176913931452571,20.6,1063.0,0.1656851952997989,40.2,26.0,21.8,553.0,662.0,40.49210282543898,0.051985473167624,30.2703970435318,971.0,0.0094594547244001,2.0,1.0,1389.0,16.400000000000002,0.704198472131072,1348.0,431.0,6.353364246723872,985.0,0.0543884882872838,26.70015016171359,0.0258818541869581
0.0232856209834342,0.2132544827349189,0.1397061939857855,395.0,15.4,0.7911446872875812,1138.0,1122.0,38.09408727165204,659.0,3.6,329.0,523.0,50.0,978.0,0.1275090983529761,1.8,0.5795776859113742,781.0,0.1964321284574479,0.0135160964635806,91.0,144.0,35.6,0.0020424697542011,18.2,714.0,0.0729905289599027,30.4,9.8,15.6,793.0,887.0,34.04813420294298,0.0822975777315757,20.321539909768955,1380.0,0.000397820503293,11.6,11.6,1121.0,15.2,0.4995577666888492,1274.0,205.0,22.210032297815424,704.0,0.0275853693049637,27.59106053272289,0.0267613526519276
0.0047754724050358,0.0061535619757749,0.0256770552923379,137.0,3.0,0.0014362953005014,684.0,1430.0,21.53311197884017,2169.0,0.8,7.0,878.0,2.0,1466.0,0.0096887012107818,0.2,0.0332374269229892,26.0,0.8909152251668364,0.9488535343693032,36.0,1322.0,13.2,0.0024684565337578,24.0,68.0,0.3083947983573094,32.6,29.200000000000003,29.200000000000003,1942.0,530.0,33.867976337540895,0.0286523339441215,31.980463429075293,1427.0,0.0006760016080851,2.0,0.4,1225.0,32.2,0.2315491184711244,2176.0,316.0,12.177413412043723,1237.0,0.067459134363928,29.150116150170295,0.0023821923941394
0.1147547590467088,0.0344817372599317,0.0163705444109418,593.0,10.8,0.0016517654951596,1027.0,923.0,46.62277668254654,363.0,38.8,468.0,611.0,10.8,1109.0,0.0063360665109096,67.2,0.8265142373055474,1206.0,0.1208856262935087,0.0094178966259381,265.0,107.0,48.6,0.0136984424785281,11.2,1010.0,0.0041567355895123,45.400000000000006,11.4,11.2,607.0,1046.0,43.79138954088808,0.1026617137165943,20.790889778171994,1094.0,0.0070838854595214,11.2,11.2,1014.0,11.6,0.7038431005978019,1351.0,257.0,8.912129756324473,517.0,0.0068290443984731,18.655371131967257,0.0169842319838685
0.1054328965543227,0.1472720552362335,0.0538907437805932,564.0,5.2,0.0037466324610445,1089.0,1105.0,24.042015788796604,856.0,1.6,194.0,545.0,1.2000000000000002,1046.0,0.236310155782583,1.4,0.0366340232516051,736.0,0.7517979882029662,0.6772647844902249,158.0,345.0,13.6,0.1050198162222383,27.6,644.0,0.080120486279619,12.8,32.800000000000004,15.8,957.0,1018.0,21.793426563129884,0.0010283625110675,35.38211445713414,1250.0,0.0017389035132709,7.0,1.2000000000000002,364.0,14.0,0.0535746507320064,1081.0,247.0,9.242539711536716,505.0,0.0446361097687386,32.01283323190351,0.0085852079180991
0.1817744457052472,0.1371795105825176,0.0635699527103533,349.0,5.2,0.0008116991763289,1091.0,1142.0,16.347747317999403,969.0,1.2000000000000002,441.0,518.0,1.2000000000000002,1097.0,0.0445630543225658,1.6,0.0145896690719641,680.0,0.7985432487760254,0.6855156966650084,91.0,488.0,10.2,0.0285670922061316,16.2,806.0,0.0238552583213854,35.4,33.0,11.0,828.0,742.0,35.59595245715119,0.0420471927731138,34.69180025429069,1056.0,0.0113867472979587,11.0,1.8,997.0,10.2,0.3217199297757434,1164.0,128.0,8.711535383458152,905.0,0.0120808825150221,26.512390245302665,0.0016496062838514
0.0507468157197682,0.0799189435725618,0.1322866964061977,888.0,13.0,0.4205546494851914,1132.0,677.0,32.456907531046404,708.0,1.2000000000000002,283.0,541.0,50.0,1082.0,0.1266854953621511,1.0,0.2853703454844896,891.0,0.3945059993847656,0.1380363331992831,192.0,305.0,28.0,0.0184395392197274,27.4,888.0,0.2686088497273137,26.4,26.4,26.4,684.0,1547.0,32.40190344433408,0.0846138278643917,32.1624492703166,1201.0,0.0065299108783976,2.2,50.0,1291.0,21.0,0.2763610595331416,1483.0,178.0,10.41399642887848,255.0,0.066804289163441,32.318497087387954,0.0201243646416655
0.0062056022443061,0.0186780618402703,0.0273031436229991,154.0,4.2,0.0009371779127479,1226.0,1141.0,20.28032605917909,906.0,1.2000000000000002,536.0,436.0,0.4,909.0,0.0218070638736542,0.2,0.0208079325619743,720.0,0.8119358206842987,0.9491773867264484,56.0,456.0,9.2,0.004412007839441,2.4000000000000004,1057.0,0.0458099646565634,18.6,22.6,10.0,453.0,179.0,26.055560774590333,0.0313118776340076,28.649387246129614,1007.0,0.0008695859991664,0.4,0.6000000000000001,1313.0,9.2,0.0538060566984352,1263.0,165.0,11.811949640273278,1621.0,0.0074060084691874,15.160425691294984,0.0014516820654717
0.0048376109023791,0.0533814438301313,0.1423741311562292,355.0,5.4,0.0083654922338372,1334.0,1194.0,37.08882057495871,211.0,1.6,573.0,184.0,2.4000000000000004,434.0,0.1843361587071091,53.0,0.5541745547784039,1674.0,0.7282226674980353,0.5308545706300931,60.0,34.0,35.6,0.0021656029192015,28.200000000000003,985.0,0.2408005994356754,35.2,14.4,27.4,583.0,1029.0,37.85396356992976,0.0596464526441419,23.997915134794518,1043.0,0.011673486641974,11.2,11.2,1015.0,23.4,0.5625314233187727,1370.0,53.0,9.307293395491168,582.0,0.0495039453758591,32.134350397040386,0.0178735547223285
0.0113755193140522,0.110431737975407,0.0055457239968444,93.0,2.2,0.0002747521717264,613.0,1713.0,24.384587097293814,667.0,0.4,49.0,878.0,2.2,1384.0,0.0062078771348026,1.6,0.0276541767031209,929.0,0.9375994041263792,0.6989587236758429,63.0,297.0,9.4,0.0222856533484751,4.4,91.0,0.001615871731131,2.4000000000000004,8.4,4.4,1501.0,241.0,15.143062655679037,0.0279791563658918,25.367546196835125,1218.0,0.0007715051242,0.4,2.6,1221.0,2.4000000000000004,0.007420204443727,1343.0,369.0,9.16841151752434,1196.0,0.0022006692640089,16.333917009524555,0.0006705330121193
0.0633362842011916,0.0469225409328793,0.0881559053052733,321.0,5.0,0.0052768910577071,815.0,1279.0,19.742983758080427,920.0,1.8,264.0,828.0,1.8,1042.0,0.1013485229899813,1.4,0.0382420364210052,706.0,0.8507888556906777,0.7194210072675442,85.0,361.0,11.8,0.0292692461613769,31.8,833.0,0.1097478520473506,17.8,29.4,15.2,806.0,829.0,25.82385095255231,0.0134527820852792,31.779235651243432,1309.0,0.0059973047036491,13.8,1.8,1306.0,14.0,0.1168835822299149,1084.0,404.0,7.92239984041067,826.0,0.051571085111309,34.13917940939912,0.0108548203593805
0.1953128976914965,0.0554868896295924,0.2471199866287991,846.0,6.4,0.0088958060324991,843.0,876.0,30.26992912859298,886.0,1.4,506.0,778.0,1.2000000000000002,1242.0,0.1471429886534945,1.6,0.1772522476288421,618.0,0.7432054004813793,0.7419583086049751,331.0,335.0,22.6,0.2210029723890945,36.6,1048.0,0.0966023373665742,15.6,37.6,17.2,737.0,1093.0,25.62254609935021,0.0040879880941744,37.706244887870255,977.0,0.0119559067592296,2.2,1.2000000000000002,1069.0,14.0,0.071633456710643,693.0,334.0,8.882588230456417,390.0,0.0511212384635132,37.62087217240894,0.0039336590134423
0.0953991497486423,0.0433256363140704,0.1279918842434082,482.0,7.2,0.0095263287115151,1257.0,1000.0,25.855819734452044,472.0,69.8,445.0,363.0,1.2000000000000002,908.0,0.0812111909717673,2.2,0.0981601010236431,1131.0,0.8452597346632281,0.4588494920436827,126.0,113.0,13.0,0.0972268867100872,33.2,998.0,0.1966596042626247,43.2,33.6,18.6,555.0,1164.0,39.91395918716298,0.0436849243523944,34.755214561358365,1105.0,0.0044904714794553,1.2000000000000002,50.0,1146.0,19.8,0.5757414111039986,924.0,112.0,3.5845564989994068,411.0,0.0478257081917961,34.88094273644854,0.5047039834290764
0.0569110360990924,0.1548700357765928,0.0767997330225849,457.0,13.0,0.568556696025126,919.0,1070.0,29.85660781581346,546.0,2.0,675.0,638.0,50.0,1137.0,0.0138770101929606,1.0,0.1421545893209745,1068.0,0.248322098961054,0.8362393389646237,121.0,103.0,24.6,0.0558238672053003,27.0,1371.0,0.1906124185005489,8.200000000000001,24.200000000000003,24.0,386.0,1125.0,22.59606607653664,0.0581612517666767,29.12085619315929,849.0,0.0068975249969595,1.2000000000000002,2.8000000000000003,1226.0,23.0,0.042048388607266,911.0,297.0,6.221264688373744,628.0,0.0489746705505481,31.049904340245256,0.0477162258387099
0.2024938447639151,0.0495842967084628,0.1497961672514598,600.0,4.4,0.0027829348994556,969.0,1020.0,32.36477579029808,415.0,3.0,470.0,654.0,1.2000000000000002,1302.0,0.214237999965648,2.0,0.2866471320075066,1175.0,0.926346349560914,0.8512183230494428,142.0,113.0,27.200000000000003,0.0585376125322122,26.8,1081.0,0.0719676954979231,12.4,33.6,15.6,582.0,1020.0,22.682929678393112,0.0092445089635142,35.80338486062386,1166.0,0.0018405423991804,18.0,2.4000000000000004,1100.0,13.8,0.0663891478952789,1249.0,153.0,7.158733792088579,624.0,0.0488543429431748,31.508378617767303,0.0042802851905511
0.3523945036899565,0.267070578722553,0.3296839119690798,782.0,4.2,0.0006106283875808,1232.0,900.0,12.777294588681809,202.0,1.2000000000000002,812.0,329.0,1.6,849.0,0.1749539438611894,1.2000000000000002,0.0040337147900725,1314.0,0.7356522218347019,0.4471830080722055,222.0,55.0,8.8,0.2223143356358855,7.0,1409.0,0.0016867690304346,4.800000000000001,5.0,5.2,210.0,1332.0,16.27542871032125,0.01201824769958,8.833632333106516,849.0,0.0018488995717954,1.8,1.2000000000000002,1072.0,8.0,0.009009670010061,1225.0,77.0,11.78178794317475,281.0,0.0107980654651478,9.731930350779804,0.0004431360215805
0.0199032274927569,0.1219926953853279,0.0544968509217108,393.0,7.6,0.0142381864339575,374.0,1178.0,38.21897711075277,363.0,3.0,532.0,1141.0,3.0,1616.0,0.0237481261880379,68.4,0.5567376132847935,1259.0,0.6931347494343483,0.2159321603889195,56.0,100.0,36.6,0.0214846316154632,21.0,1275.0,0.1368003456156954,34.800000000000004,12.4,19.8,312.0,983.0,37.46068223647809,0.0855551735678399,22.69987738500149,1033.0,0.0144787752625194,11.0,11.0,1153.0,16.6,0.4727159835738516,1549.0,565.0,8.746013693738947,580.0,0.0285470952188573,30.055361237906915,0.0324180948344501
0.2564608363193079,0.1575466333960118,0.3520712551539786,89.0,5.4,0.0003471955986943,674.0,1455.0,14.475542216728014,552.0,1.8,146.0,885.0,1.4,1451.0,0.3032566383496322,1.2000000000000002,0.0075920876401258,1043.0,0.621073695419237,0.5178529020225396,25.0,184.0,11.0,0.112539927565246,6.0,435.0,0.0023936747350717,6.4,8.200000000000001,9.0,1179.0,336.0,18.48335228872696,0.0116447587461117,11.834715124984248,1525.0,0.007070508666644,1.2000000000000002,2.6,981.0,9.0,0.0237093909327188,1338.0,408.0,15.227689823796776,1394.0,0.0130343463181498,9.575466734272135,0.0008388824577567
0.1670228756472044,0.2721788179327636,0.1151114808976367,494.0,6.6000000000000005,0.0004869496139049,929.0,1183.0,18.641324204951445,1226.0,1.6,310.0,674.0,11.4,1222.0,0.1618672969077486,1.6,0.010249762185048,308.0,0.5827455837437135,0.3312851044465347,152.0,726.0,10.8,0.0648315804237753,11.4,994.0,0.0129523031418487,22.4,11.0,11.2,554.0,909.0,23.91126638599073,0.1322921175422191,20.689040014995715,1340.0,0.0013473507424584,13.0,50.0,1012.0,7.2,0.0679016223196803,1117.0,266.0,8.427227888026707,682.0,0.0067318538526139,20.69888931652173,0.0014278752108217
0.5628353418685378,0.5010426703428874,0.2121513719115175,480.0,8.6,0.0809221347687304,1256.0,1093.0,36.00392233168914,712.0,1.6,486.0,420.0,1.6,835.0,0.2682030420379623,20.200000000000003,0.5466541212216136,849.0,0.6896154580815177,0.4976343836711429,177.0,279.0,34.6,0.1345682576401148,18.8,991.0,0.1103823175354113,18.0,12.8,16.400000000000002,697.0,1142.0,26.60271798112835,0.2928629918442614,23.86266807671508,954.0,0.0027304136405013,1.2000000000000002,1.2000000000000002,866.0,19.6,0.0982793879042511,1491.0,178.0,6.754377111951507,514.0,0.0443443103769963,27.655171281668352,0.067059042825492
0.1615739829326694,0.1032173474905467,0.115080053228817,497.0,10.4,0.0029557585985924,597.0,1004.0,18.11125510386911,1008.0,1.6,417.0,958.0,10.4,1503.0,0.0305819077826891,11.4,0.0116454170482887,222.0,0.0271731316732991,0.0387394393425004,131.0,239.0,12.0,0.006781361433704,10.6,778.0,0.000771713825282,11.0,10.6,10.4,833.0,1095.0,18.859545077958224,0.1246191176133234,13.694698920067946,1156.0,0.0016286525091556,10.4,10.2,1367.0,10.4,0.0132645711844326,1058.0,395.0,30.023195148391004,614.0,0.0016444936704392,13.671150388181914,0.0037747591263533
0.0222770254808891,0.0371251294713026,0.0464440998617745,590.0,3.8,0.0034607782383701,698.0,1002.0,20.161871849114487,597.0,0.6000000000000001,742.0,845.0,0.6000000000000001,1306.0,0.0049242499877239,0.6000000000000001,0.0214476641850729,1011.0,0.8885930597240401,0.889244982275432,166.0,291.0,6.6000000000000005,0.0242068923342099,43.400000000000006,1153.0,0.4757340273854352,14.8,32.0,25.6,502.0,938.0,24.380473665885155,0.001998324470373,32.54173108493643,755.0,0.0017017143469231,50.0,1.4,929.0,38.6,0.0983519178130235,1327.0,395.0,5.693434605552151,639.0,0.0964107881185642,41.22142941986579,0.0129005844969769
0.041031546727437,0.0064643239196183,0.6182624142514622,147.0,6.4,0.0571000846323919,595.0,1792.0,17.42731559835442,349.0,1.4,326.0,611.0,2.4000000000000004,1753.0,0.2141864849980254,2.0,0.0174465545194242,1315.0,0.4855997997492002,0.7908241077919483,24.0,84.0,4.6000000000000005,0.0340732624233107,41.0,930.0,0.204185460082011,9.4,39.8,25.4,617.0,369.0,21.741518587256035,0.0039490645854174,41.25613978671606,1200.0,0.0066586568097852,1.8,1.4,1252.0,34.4,0.0590265260728885,658.0,147.0,4.142490557625309,1013.0,0.0705311340045945,41.03907949587198,0.0054454684567375
0.0569794961623882,0.0603431615555438,0.1779642446429183,384.0,6.4,0.0082735220262261,518.0,1037.0,16.142685524832984,819.0,2.2,388.0,1264.0,1.8,1288.0,0.3356852136644063,1.6,0.007952442168131,719.0,0.8180633242827023,0.5428793084191172,138.0,433.0,4.0,0.0448825995975032,29.6,789.0,0.1318841383198621,14.6,32.4,17.0,827.0,1003.0,25.18693191603515,0.0127025902314782,34.87521213361539,942.0,0.0036720274829154,2.0,1.8,1278.0,16.2,0.1160254189205066,1186.0,530.0,6.357348524636944,741.0,0.0552791281308551,33.84105294789825,0.0147493582297177
0.2479695648966514,0.4798312512133322,0.3755377743601488,165.0,6.4,0.0012826935045634,564.0,1394.0,13.826497173396731,836.0,11.4,146.0,999.0,2.6,1272.0,0.1972538800545362,11.4,0.0070476356939639,688.0,0.6669350107137874,0.5101158501528561,27.0,452.0,10.4,0.0600849847297238,6.0,715.0,0.0013381127798198,11.4,6.6000000000000005,5.800000000000001,956.0,672.0,21.56824579385444,0.0302631849561563,11.0099677042932,1311.0,0.0056739449386276,1.4,3.0,1169.0,9.8,0.0468624497935062,1105.0,576.0,6.851479876187671,871.0,0.0098623451627568,9.597224334449754,0.0006711165585388
0.1212868597803981,0.0958530365438796,0.098690891340451,531.0,10.6,0.0019114690203059,573.0,1154.0,18.550690832918864,128.0,11.2,353.0,1048.0,10.2,1139.0,0.0548267183095309,12.4,0.0039940304914865,1654.0,0.0217810205347803,0.0738604394736288,152.0,53.0,12.6,0.0112383129592523,10.4,835.0,0.0011639091202057,11.2,10.6,10.4,835.0,951.0,18.60286598004157,0.0225531901364173,14.015295821033686,1073.0,0.0014746562160549,12.4,10.0,1276.0,10.8,0.0062539066361781,1361.0,612.0,36.24874589971477,620.0,0.002854951231143,12.494422508500062,0.0015803889748003
0.0195690055426384,0.0316632646448742,0.0512123750661732,390.0,4.0,0.0027748324952141,729.0,1225.0,28.606328466158384,594.0,1.6,556.0,947.0,1.8,1392.0,0.0682898727539989,2.6,0.1611457702675593,855.0,0.9101626148714864,0.7072867817092422,162.0,132.0,19.4,0.0539590448147016,20.200000000000003,958.0,0.0299888670685806,12.8,34.6,14.2,680.0,786.0,23.202389679502677,0.0223576872995358,36.6305759878928,1110.0,0.0022284428948346,13.0,1.6,1252.0,12.8,0.0647881617195098,1114.0,322.0,9.210614001585135,734.0,0.0099270966178792,27.751992286347612,0.005306213048076
0.0138790938132023,0.0109600259928504,0.0260339103410447,44.0,11.6,0.0274106095650656,745.0,1471.0,29.19321976313529,1375.0,27.4,55.0,815.0,2.4000000000000004,1263.0,0.0586307015827447,11.4,0.1149795549889895,387.0,0.5209039470855426,0.0565607872328045,19.0,561.0,23.200000000000003,0.0024837485839585,45.0,197.0,0.642999745570632,45.0,30.200000000000003,44.8,1438.0,164.0,43.24775359932272,0.053472492415132,33.39412765454198,1543.0,0.0609988696815076,21.200000000000003,9.8,1672.0,30.6,0.617056679488054,1351.0,394.0,14.461419570524631,1510.0,0.1602333061225187,43.83614150556942,0.0033273391282253
0.2482156690669327,0.1170519876526878,0.0556200190310728,725.0,9.6,0.081491470131117,1443.0,883.0,37.92198169005352,570.0,1.4,480.0,282.0,1.2000000000000002,689.0,0.0493723689396308,1.4,0.4543196765886348,1089.0,0.6659712538486887,0.6346804406126361,189.0,137.0,37.0,0.0888698344442189,12.6,1049.0,0.0413677305234419,21.200000000000003,11.8,12.4,592.0,1229.0,28.6045606336912,0.0232127962160353,22.632183205417416,1073.0,0.007761927596275,12.4,2.2,884.0,23.6,0.1907400949907198,929.0,65.0,7.336706203027165,460.0,0.0763263811146592,25.01697171022528,0.102528599785437
0.278716989668871,0.0755940804615431,0.1443610127687483,1012.0,10.2,0.0052275274684441,811.0,637.0,20.046673707430365,253.0,4.0,534.0,835.0,11.2,1198.0,0.1321386498227925,12.4,0.0218705672813953,1186.0,0.0983159565763158,0.1138629234901894,539.0,38.0,12.6,0.1342984336957366,10.2,869.0,0.0013139800463808,10.6,11.0,10.8,743.0,1365.0,18.413683116478555,0.0247796378918606,15.385800538304087,1028.0,0.0019954384254313,10.6,12.2,1374.0,11.0,0.0099869644874633,1112.0,349.0,30.39733381258179,225.0,0.0064988422962803,11.408519365565708,0.006858774328128
0.1176560968668258,0.0552052043943725,0.0076998894990725,712.0,6.6000000000000005,0.0199688343728752,1223.0,927.0,49.88084818965514,1013.0,2.6,697.0,483.0,2.2,1007.0,0.0919957706233265,80.4,0.906998351025406,540.0,0.6620555141982722,0.9234657392576096,157.0,346.0,53.0,0.0201954211984981,21.4,1425.0,0.1486531509133532,47.400000000000006,5.800000000000001,20.200000000000003,305.0,1352.0,46.54919310398045,0.0449316575088521,19.020740389369244,797.0,0.0143194968050702,2.4000000000000004,1.8,847.0,35.800000000000004,0.8541323071011988,1360.0,143.0,4.392865123965161,312.0,0.0538110376706763,28.387174708774104,0.137022173412353
0.025873861336934,0.1120359207453688,0.1679630489422063,20.0,3.6,0.0012522066613804,463.0,1419.0,18.55368112631536,1096.0,0.6000000000000001,93.0,1249.0,2.4000000000000004,1213.0,0.03538727349661,1.4,0.0060596149239499,653.0,0.7862314315148325,0.3607675091776951,4.0,606.0,10.6,0.0181558150560811,12.0,447.0,0.0044487824653685,17.8,10.8,11.0,1135.0,146.0,21.722011463138895,0.0207046894052782,25.555319340398228,1471.0,0.0019498028306197,1.0,1.0,1388.0,2.6,0.032340370828582,1335.0,682.0,6.8577973791964295,1709.0,0.0007519147106726,23.37959597088248,0.0018909135349652
0.1354617094238592,0.2116768281942019,0.0650586248177254,739.0,7.0,0.1409882376310649,1159.0,937.0,36.71365425742291,688.0,1.2000000000000002,422.0,461.0,1.2000000000000002,982.0,0.1159440498362543,2.2,0.4247481563329633,925.0,0.712741696596208,0.592391339940785,209.0,291.0,34.4,0.1180344684169557,21.0,1161.0,0.2167685884858825,8.200000000000001,19.200000000000003,19.6,516.0,1251.0,22.186656426414068,0.1182801032177004,29.02209682429485,1085.0,0.002424616528411,11.2,1.4,695.0,19.4,0.0411916732735053,1342.0,180.0,6.970638840303242,396.0,0.0304118615890631,30.221295558114665,0.0878943792360397
0.011629683976155,0.1022981384562677,0.1857082267728666,628.0,48.400000000000006,0.9710169119558384,1097.0,912.0,39.57738926999346,841.0,2.6,599.0,534.0,50.0,1030.0,0.0330492767265282,22.0,0.5755550174057292,652.0,0.0118792132743149,0.2303487536973679,205.0,343.0,38.0,0.004539296514985,25.8,1133.0,0.2291789331450016,31.200000000000003,16.400000000000002,23.6,507.0,1159.0,34.111358002159385,0.0946829260909463,25.702283892625776,1061.0,0.0002876749801084,10.6,1.0,1341.0,21.0,0.3483747992494036,1105.0,140.0,17.877733072536227,483.0,0.0348699904854419,32.163390213508656,0.0441565032170198
0.0208876207551004,0.0432884397819319,0.1679060418091398,188.0,4.6000000000000005,0.0068953552511812,510.0,1435.0,36.4573342543376,569.0,2.6,302.0,1062.0,1.8,1356.0,0.1302346563867263,1.4,0.4696204822561091,909.0,0.8643389568043065,0.0732184346644785,40.0,193.0,33.0,0.0037379619803843,33.6,795.0,0.3525254458809733,29.4,21.6,31.200000000000003,670.0,594.0,33.78818977690846,0.0327250590101862,28.72744185442,1305.0,0.0059828895405804,1.4,48.8,1410.0,22.200000000000003,0.3516932084703061,1190.0,564.0,9.98816029006983,901.0,0.0400533511227961,34.863964249576675,0.0151030386699298
0.2553997784271399,0.2484375613970616,0.0735310510499922,590.0,10.4,0.0075894722508248,603.0,1069.0,16.47018815113007,744.0,12.4,418.0,1220.0,10.4,1078.0,0.0265514349320407,12.4,0.0023974795716328,805.0,0.3533385920245911,0.0375774882305049,220.0,379.0,12.4,0.0902508363203182,9.2,825.0,0.0030505170649519,11.0,10.8,11.8,742.0,942.0,16.713356322805712,0.1868711157414912,14.317996633411902,1139.0,0.0089608242728777,11.8,12.4,1260.0,11.8,0.005168748608002,1055.0,628.0,22.98933918695087,631.0,0.0051390578687054,13.46620946630818,0.0040419167986761
0.1204996032244592,0.0513471934187316,0.0820868941390126,44.0,7.4,0.000566834886966,680.0,1991.0,27.45249139335916,930.0,1.8,22.0,1045.0,1.8,1323.0,0.0182050835976195,2.4000000000000004,0.0222156205205454,589.0,0.677356709997685,0.3896141948811539,5.0,629.0,11.4,0.0607628350161444,10.6,66.0,0.0023705646638057,15.6,10.4,10.8,1674.0,277.0,23.798193738665255,0.0608432970888656,27.85179781239335,1653.0,0.0021336490840056,10.8,10.8,1179.0,11.0,0.0520547158399716,1123.0,408.0,7.354980794714176,998.0,0.0040054320029688,23.729919098564785,0.0015433798313042
0.1200139028396332,0.0439770223585279,0.1305264465008283,349.0,9.6,0.0123308598123717,135.0,1115.0,33.64689197378784,409.0,1.6,364.0,1651.0,3.0,1512.0,0.2571413847736552,1.4,0.1141097303995754,1199.0,0.6476120794116349,0.6812315897271305,66.0,95.0,33.0,0.0095056473608851,31.4,1211.0,0.110304539871127,18.2,33.4,17.0,429.0,1134.0,26.32339515567244,0.0046549298735579,35.68806979301079,1091.0,0.0172839451394751,1.4,1.6,1884.0,13.4,0.0800793815600813,659.0,832.0,8.520943188158222,464.0,0.0410678084226317,33.75487631703042,0.0191751551365227
0.052730738987362,0.1397291232747667,0.3361183763649394,790.0,7.6,0.0120996337702932,1131.0,594.0,38.09311743614597,603.0,2.2,859.0,385.0,2.8000000000000003,889.0,0.0690423199919486,23.200000000000003,0.4862148635864186,977.0,0.3742336170736528,0.2716336030661391,171.0,182.0,35.800000000000004,0.019260960954037,31.4,1530.0,0.3095383333115037,30.0,15.8,28.8,199.0,1722.0,33.99470188102976,0.1137690752393374,24.281803898405677,665.0,0.0291425537010073,13.2,1.2000000000000002,1169.0,21.8,0.4617942145730917,1030.0,145.0,9.775278476741963,168.0,0.0375672034293718,33.25546999207201,0.0325789372797334
